"","5S_rRNA","5_8S_rRNA","7SK","A1BG","A1BG-AS1","A1CF","A2M","A2M-AS1","A2ML1","A2ML1-AS1","A2ML1-AS2","A2MP1","A3GALT2","A4GALT","A4GNT","AA06","AAAS","AACS","AACSP1","AADAC","AADACL2","AADACL2-AS1","AADACL3","AADACL4","AADACP1","AADAT","AAED1","AAGAB","AAK1","AAMDC","AAMP","AANAT","AAR2","AARD","AARS","AARS2","AARSD1","AARSP1","AASDH","AASDHPPT","AASS","AATBC","AATF","AATK","AATK-AS1","AB015752.3","AB019438.66","AB019440.50","AB019441.29","ABALON","ABAT","ABBA01017803.1","ABC12-47043100G14.2","ABC12-47964100C23.1","ABC12-49244600F4.4","ABC14-1080714F14.1","ABC7-42391500H16.3","ABC7-42404400C24.1","ABC7-42418200C9.1","ABC7-481722F1.1","ABCA1","ABCA10","ABCA11P","ABCA12","ABCA13","ABCA17P","ABCA2","ABCA3","ABCA4","ABCA5","ABCA6","ABCA7","ABCA8","ABCA9","ABCA9-AS1","ABCB1","ABCB10","ABCB10P1","ABCB10P3","ABCB10P4","ABCB11","ABCB4","ABCB5","ABCB6","ABCB7","ABCB8","ABCB9","ABCC1","ABCC10","ABCC11","ABCC12","ABCC13","ABCC2","ABCC3","ABCC4","ABCC5","ABCC5-AS1","ABCC6","ABCC6P1","ABCC6P2","ABCC8","ABCC9","ABCD1","ABCD1P2","ABCD1P3","ABCD1P4","ABCD1P5","ABCD2","ABCD3","ABCD4","ABCE1","ABCF1","ABCF2","ABCF2P1","ABCF2P2","ABCF3","ABCG1","ABCG2","ABCG4","ABCG5","ABCG8","ABHD1","ABHD10","ABHD11","ABHD11-AS1","ABHD12","ABHD12B","ABHD13","ABHD14A","ABHD14A-ACY1","ABHD14B","ABHD15","ABHD15-AS1","ABHD16A","ABHD16B","ABHD17A","ABHD17AP1","ABHD17AP3","ABHD17AP4","ABHD17AP5","ABHD17AP6","ABHD17AP9","ABHD17B","ABHD17C","ABHD2","ABHD3","ABHD4","ABHD5","ABHD6","ABHD8","ABI1","ABI2","ABI3","ABI3BP","ABL1","ABL2","ABLIM1","ABLIM2","ABLIM3","ABO","ABR","ABRA","ABRACL","ABT1","ABT1P1","ABTB1","ABTB2","AC000003.1","AC000029.1","AC000032.2","AC000035.3","AC000036.4","AC000041.10","AC000041.8","AC000067.1","AC000068.10","AC000068.5","AC000068.9","AC000077.2","AC000078.5","AC000081.2","AC000089.3","AC000095.11","AC000095.9","AC000099.1","AC000110.1","AC000111.3","AC000111.4","AC000111.5","AC000111.6","AC000120.7","AC000123.2","AC000123.3","AC000123.4","AC000124.1","AC000354.1","AC000362.1","AC000367.1","AC000370.2","AC000374.1","AC000403.1","AC000403.4","AC001226.7","AC002044.1","AC002044.3","AC002044.4","AC002056.3","AC002056.5","AC002059.10","AC002064.4","AC002064.5","AC002064.7","AC002066.1","AC002069.5","AC002069.6","AC002070.1","AC002072.1","AC002075.3","AC002075.4","AC002076.10","AC002115.5","AC002115.9","AC002116.7","AC002116.8","AC002117.1","AC002127.2","AC002127.4","AC002128.5","AC002306.1","AC002310.10","AC002310.11","AC002310.12","AC002310.13","AC002310.14","AC002310.17","AC002310.7","AC002314.4","AC002331.1","AC002366.1","AC002366.3","AC002368.4","AC002383.2","AC002386.1","AC002389.1","AC002395.1","AC002398.11","AC002398.12","AC002398.13","AC002398.9","AC002400.1","AC002401.1","AC002429.1","AC002429.4","AC002429.5","AC002451.3","AC002454.1","AC002456.2","AC002463.3","AC002464.1","AC002465.2","AC002467.7","AC002472.11","AC002480.2","AC002480.3","AC002480.4","AC002480.5","AC002486.2","AC002486.3","AC002511.2","AC002511.3","AC002519.6","AC002519.8","AC002523.1","AC002530.1","AC002539.1","AC002539.2","AC002542.2","AC002543.2","AC002550.5","AC002550.6","AC002551.1","AC002553.4","AC002558.1","AC002978.1","AC002979.1","AC002981.1","AC002984.2","AC002985.3","AC003001.1","AC003002.4","AC003002.6","AC003003.5","AC003005.2","AC003005.4","AC003006.1","AC003006.7","AC003009.1","AC003045.1","AC003075.4","AC003080.4","AC003084.2","AC003088.1","AC003090.1","AC003092.1","AC003092.2","AC003101.1","AC003104.1","AC003658.1","AC003664.1","AC003666.1","AC003681.1","AC003682.16","AC003682.17","AC003688.1","AC003956.1","AC003958.2","AC003958.6","AC003968.1","AC003973.1","AC003973.3","AC003973.4","AC003973.5","AC003984.1","AC003985.1","AC003986.5","AC003986.6","AC003986.7","AC003988.1","AC003989.3","AC003989.4","AC003991.3","AC004000.1","AC004000.2","AC004004.2","AC004006.2","AC004009.1","AC004009.2","AC004009.3","AC004012.1","AC004014.3","AC004016.1","AC004019.10","AC004019.13","AC004022.7","AC004022.8","AC004051.2","AC004052.1","AC004053.1","AC004053.2","AC004054.1","AC004057.1","AC004062.2","AC004063.1","AC004066.2","AC004066.3","AC004067.5","AC004069.1","AC004069.2","AC004070.1","AC004074.4","AC004076.5","AC004076.7","AC004076.9","AC004079.1","AC004108.1","AC004112.4","AC004112.5","AC004112.7","AC004125.3","AC004129.7","AC004129.9","AC004156.3","AC004158.1","AC004158.3","AC004159.1","AC004160.4","AC004221.2","AC004231.2","AC004237.1","AC004257.1","AC004381.6","AC004381.7","AC004383.3","AC004386.3","AC004386.4","AC004448.2","AC004448.5","AC004449.6","AC004453.1","AC004453.8","AC004458.1","AC004460.1","AC004461.4","AC004470.1","AC004471.10","AC004471.9","AC004477.1","AC004485.3","AC004490.1","AC004492.1","AC004510.3","AC004520.1","AC004535.2","AC004538.3","AC004540.4","AC004540.5","AC004541.1","AC004543.1","AC004543.2","AC004549.6","AC004552.1","AC004593.3","AC004595.1","AC004603.4","AC004623.2","AC004623.3","AC004637.1","AC004655.1","AC004656.1","AC004673.1","AC004691.1","AC004691.5","AC004692.4","AC004692.5","AC004699.1","AC004702.2","AC004744.3","AC004745.1","AC004754.3","AC004769.1","AC004775.5","AC004791.2","AC004812.1","AC004813.1","AC004816.1","AC004819.1","AC004824.1","AC004824.2","AC004832.1","AC004837.1","AC004837.3","AC004837.4","AC004837.5","AC004840.8","AC004846.1","AC004850.1","AC004853.1","AC004854.4","AC004854.5","AC004862.6","AC004866.1","AC004866.3","AC004869.2","AC004869.3","AC004870.3","AC004870.4","AC004870.5","AC004875.1","AC004878.2","AC004878.8","AC004893.10","AC004893.11","AC004895.1","AC004895.4","AC004899.3","AC004901.1","AC004906.3","AC004911.2","AC004915.1","AC004920.2","AC004920.3","AC004924.1","AC004932.1","AC004938.5","AC004941.3","AC004941.5","AC004943.1","AC004945.1","AC004946.1","AC004947.2","AC004951.5","AC004951.6","AC004953.1","AC004967.7","AC004969.1","AC004980.1","AC004980.10","AC004980.7","AC004980.8","AC004980.9","AC004984.1","AC004985.12","AC004987.10","AC004987.9","AC004988.1","AC005000.1","AC005008.2","AC005008.3","AC005009.1","AC005009.2","AC005013.5","AC005014.5","AC005017.2","AC005019.2","AC005019.3","AC005020.1","AC005024.1","AC005027.3","AC005033.6","AC005034.2","AC005037.1","AC005037.3","AC005037.6","AC005040.3","AC005041.11","AC005042.1","AC005042.2","AC005042.3","AC005042.4","AC005042.5","AC005048.1","AC005052.1","AC005062.2","AC005071.1","AC005071.2","AC005071.3","AC005071.4","AC005076.5","AC005077.14","AC005077.5","AC005077.7","AC005077.8","AC005077.9","AC005082.1","AC005082.12","AC005083.1","AC005086.1","AC005086.2","AC005086.3","AC005088.1","AC005094.2","AC005102.1","AC005104.3","AC005105.2","AC005150.1","AC005150.2","AC005150.3","AC005152.3","AC005154.6","AC005154.7","AC005154.8","AC005158.1","AC005159.1","AC005160.3","AC005162.4","AC005162.5","AC005176.1","AC005176.2","AC005176.3","AC005178.1","AC005187.1","AC005189.6","AC005197.2","AC005204.1","AC005215.1","AC005220.3","AC005224.2","AC005227.1","AC005229.1","AC005229.5","AC005229.7","AC005235.1","AC005237.2","AC005237.4","AC005251.3","AC005253.2","AC005253.4","AC005255.3","AC005255.5","AC005255.6","AC005256.1","AC005262.2","AC005262.3","AC005262.4","AC005264.2","AC005276.1","AC005281.1","AC005281.2","AC005284.1","AC005284.2","AC005288.1","AC005300.5","AC005301.8","AC005304.1","AC005306.3","AC005307.1","AC005307.3","AC005324.6","AC005324.7","AC005329.7","AC005330.2","AC005336.4","AC005336.5","AC005339.1","AC005339.2","AC005351.1","AC005355.1","AC005355.2","AC005355.3","AC005357.1","AC005358.3","AC005363.11","AC005363.9","AC005371.1","AC005375.1","AC005387.2","AC005387.3","AC005391.2","AC005392.13","AC005394.1","AC005412.1","AC005477.1","AC005480.1","AC005481.5","AC005487.2","AC005488.11","AC005498.1","AC005498.3","AC005498.4","AC005510.3","AC005513.1","AC005514.2","AC005517.3","AC005518.2","AC005519.4","AC005522.6","AC005522.7","AC005523.2","AC005523.3","AC005532.5","AC005534.6","AC005534.8","AC005537.2","AC005538.1","AC005538.3","AC005538.5","AC005539.2","AC005540.1","AC005540.3","AC005546.2","AC005549.1","AC005549.2","AC005550.3","AC005550.5","AC005559.3","AC005562.1","AC005562.2","AC005578.3","AC005588.2","AC005592.1","AC005592.2","AC005592.3","AC005593.2","AC005597.1","AC005599.1","AC005606.14","AC005606.15","AC005609.16","AC005609.17","AC005609.18","AC005609.19","AC005609.2","AC005609.20","AC005614.3","AC005614.5","AC005616.1","AC005616.2","AC005618.6","AC005618.8","AC005618.9","AC005621.1","AC005624.2","AC005625.1","AC005626.3","AC005631.1","AC005668.1","AC005682.5","AC005682.6","AC005682.7","AC005686.1","AC005701.1","AC005702.1","AC005702.2","AC005702.3","AC005702.4","AC005703.2","AC005703.3","AC005722.4","AC005725.1","AC005730.2","AC005740.3","AC005740.4","AC005740.5","AC005740.6","AC005741.2","AC005752.10","AC005753.1","AC005754.7","AC005754.8","AC005757.6","AC005757.7","AC005758.1","AC005772.2","AC005775.2","AC005776.1","AC005777.3","AC005779.2","AC005780.1","AC005783.1","AC005785.2","AC005785.5","AC005786.3","AC005786.5","AC005786.6","AC005786.7","AC005789.9","AC005794.1","AC005795.1","AC005796.2","AC005808.3","AC005822.1","AC005828.1","AC005838.2","AC005863.1","AC005863.2","AC005901.1","AC005915.1","AC005926.1","AC005932.1","AC005943.2","AC005943.6","AC005944.2","AC005954.3","AC005954.4","AC006000.5","AC006003.3","AC006004.1","AC006007.1","AC006011.4","AC006014.7","AC006014.8","AC006019.1","AC006019.3","AC006019.4","AC006022.4","AC006026.1","AC006026.12","AC006026.13","AC006026.9","AC006028.11","AC006033.22","AC006037.2","AC006041.1","AC006042.6","AC006042.7","AC006042.8","AC006050.2","AC006070.12","AC006076.1","AC006077.3","AC006077.4","AC006088.1","AC006115.1","AC006115.6","AC006116.1","AC006116.12","AC006116.13","AC006116.14","AC006116.15","AC006116.17","AC006116.19","AC006116.20","AC006116.21","AC006116.22","AC006116.24","AC006116.27","AC006126.3","AC006126.4","AC006128.2","AC006129.1","AC006129.2","AC006129.3","AC006130.1","AC006130.3","AC006130.4","AC006133.3","AC006133.7","AC006145.1","AC006145.4","AC006150.1","AC006150.2","AC006153.3","AC006156.2","AC006159.4","AC006159.5","AC006160.5","AC006195.2","AC006196.1","AC006227.1","AC006262.10","AC006262.11","AC006262.4","AC006262.5","AC006272.1","AC006272.2","AC006273.4","AC006273.5","AC006277.2","AC006277.3","AC006288.1","AC006296.1","AC006296.2","AC006322.1","AC006326.3","AC006326.5","AC006328.1","AC006328.2","AC006328.3","AC006328.4","AC006328.9","AC006335.10","AC006335.11","AC006335.2","AC006335.6","AC006355.3","AC006366.3","AC006369.2","AC006369.3","AC006371.1","AC006372.4","AC006372.5","AC006372.6","AC006373.1","AC006377.1","AC006378.2","AC006380.1","AC006380.3","AC006386.1","AC006390.4","AC006427.2","AC006445.1","AC006445.6","AC006445.7","AC006449.2","AC006452.1","AC006452.2","AC006458.3","AC006460.2","AC006461.1","AC006461.2","AC006466.5","AC006478.1","AC006480.1","AC006482.1","AC006483.1","AC006483.5","AC006486.10","AC006486.9","AC006487.1","AC006499.1","AC006499.2","AC006499.3","AC006499.4","AC006499.5","AC006499.6","AC006499.7","AC006499.9","AC006509.4","AC006509.7","AC006534.1","AC006534.2","AC006534.3","AC006538.1","AC006538.4","AC006538.8","AC006539.1","AC006539.2","AC006539.3","AC006539.6","AC006547.13","AC006547.14","AC006547.15","AC006547.8","AC006548.19","AC006548.26","AC006548.28","AC006552.1","AC006557.1","AC006840.1","AC006925.1","AC006926.1","AC006942.4","AC006946.12","AC006946.15","AC006946.16","AC006946.17","AC006947.1","AC006960.5","AC006960.7","AC006978.6","AC006987.4","AC006987.5","AC006987.6","AC006988.1","AC006989.2","AC006994.1","AC006994.2","AC006994.3","AC007000.10","AC007000.11","AC007003.1","AC007006.1","AC007009.1","AC007009.2","AC007016.3","AC007036.4","AC007036.5","AC007036.6","AC007038.7","AC007040.1","AC007040.11","AC007040.2","AC007040.3","AC007040.6","AC007040.8","AC007041.1","AC007041.2","AC007050.1","AC007050.17","AC007050.18","AC007056.1","AC007064.22","AC007064.24","AC007064.25","AC007078.4","AC007091.1","AC007096.1","AC007098.1","AC007099.1","AC007099.2","AC007106.1","AC007115.3","AC007126.1","AC007128.1","AC007131.1","AC007131.2","AC007131.3","AC007136.1","AC007161.5","AC007163.1","AC007163.10","AC007163.11","AC007163.2","AC007163.3","AC007163.6","AC007163.8","AC007163.9","AC007179.1","AC007179.2","AC007182.6","AC007191.4","AC007192.6","AC007193.10","AC007193.6","AC007193.8","AC007193.9","AC007204.2","AC007204.3","AC007216.1","AC007224.1","AC007228.11","AC007228.5","AC007228.8","AC007228.9","AC007229.3","AC007237.2","AC007238.1","AC007241.1","AC007242.1","AC007246.3","AC007248.7","AC007249.3","AC007250.4","AC007251.2","AC007253.1","AC007255.8","AC007256.5","AC007271.3","AC007272.3","AC007274.2"
"TCGA-OR-A5JX-01","0.0","0.0","0.0","9.2719","7.9147","0.9986","14.1457","7.9228","7.83","0.0","0.0","2.8131","0.0","8.6801","0.0","0.0","12.1341","10.3547","0.0","5.5207","0.0","0.0","0.0","0.0","4.3896","6.6836","8.025","10.6862","10.4065","11.0595","11.615","3.5823","11.1595","4.4567","12.2883","9.103","10.2151","0.0","7.6338","10.565","8.5402","3.3193","10.9908","8.31","0.0","0.0","0.0","0.0","5.0355","2.6575","10.2592","0.0","0.0","0.0","4.6904","1.0893","0.0","0.0","0.0","0.0","8.6625","7.2024","7.633","0.0","2.5826","6.752","10.752","10.8332","1.583","11.1161","4.9514","9.4566","10.1403","6.5072","0.0","13.2865","7.2733","0.0","0.9986","0.0","0.0","10.4214","0.0","9.9292","8.9999","10.898","8.9381","11.3458","10.3602","3.9042","0.0","0.0","7.0846","11.4494","6.3722","10.952","0.0","6.229","4.6871","4.5227","0.0","7.5207","11.0027","0.0","0.0","0.0","0.0","6.5363","10.047","10.1123","10.6016","10.8316","11.5049","0.0","0.0","13.8889","8.2163","6.9971","2.8049","0.0","1.9978","5.489","11.7191","9.3569","4.2452","11.8426","0.0","9.0278","12.5097","6.6068","12.7213","8.5246","0.0","10.5138","8.3696","12.124","4.8901","0.0","0.0","0.0","2.2119","0.0","8.1004","8.6045","12.5681","6.3009","11.9794","7.7045","9.4606","10.5928","9.9723","9.8299","8.1469","8.187","12.3924","8.9426","11.9491","7.8859","7.1469","8.8675","11.6551","4.1672","10.294","10.1758","0.0","9.9542","8.4809","0.0","0.0","2.4856","0.0","0.9986","0.0","0.0","0.9986","0.0","2.0014","0.0","0.0","0.0","0.0","5.6119","0.9986","0.894","0.0","0.0","0.0","0.0","0.0","0.0","1.6716","5.489","4.8552","3.4568","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.8049","1.583","3.5823","1.583","0.0","1.4204","0.0","0.0","0.0","0.9986","0.9986","0.0","0.0","0.0","0.0","0.0","0.0","1.621","0.0","0.0","0.0","2.8049","7.0492","1.0893","0.0","0.0","0.0","0.0","0.0","0.0","5.5782","0.0","5.6119","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.3293","9.2854","4.4255","9.053","0.0","0.0","0.0","0.0","0.0","4.9514","2.9975","3.9042","0.0","0.0","0.0","5.6119","0.0","0.0","0.0","0.0","0.9986","0.0","0.0","0.0","0.0","0.0","1.583","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.583","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.4882","0.0","0.0","0.0","0.0","1.694","0.0","0.0","7.0195","0.0","0.0","0.9986","2.8049","0.0","0.0","0.0","0.9986","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.583","0.0","0.0","0.0","0.0","4.6411","0.0","0.0","0.0","0.0","2.5826","5.6119","1.9978","0.0","0.0","0.0","1.583","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9986","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.5128","0.0","0.0","0.0","0.0","1.9978","0.0","3.3717","0.0","0.0","4.8552","0.0","3.4489","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9986","5.2826","0.0","0.0","0.0","0.9986","0.0","0.0","1.583","0.0","6.3895","0.0","1.583","0.0","0.0","0.0","0.9986","0.0","0.0","5.4325","0.0","0.0","0.0","0.0","0.9986","1.583","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.9975","1.9978","5.8551","0.0","0.0","0.0","0.9986","0.0","0.0","0.0","0.9986","0.0","5.7065","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9986","0.0","0.0","0.0","0.0","6.9031","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9986","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.583","2.5826","0.0","0.9986","0.0","0.0","5.2685","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9986","0.0","0.0","0.0","0.0","0.9986","1.36","3.5823","0.0","2.3368","0.0","0.0","3.6109","7.8864","0.0","3.338","0.0","4.0999","0.0","5.3663","0.0","0.0","0.0","0.0","2.8049","3.0661","0.9986","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.583","0.0","0.0","0.0","0.0","0.0","0.0","2.5826","0.0","0.0","0.0","3.3676","0.0","0.0","0.0","0.0","6.187","7.337","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.6903","4.4488","2.3196","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.583","0.0","0.0","0.0","4.9972","0.0","0.0","0.0","0.0","0.0","0.0","0.9986","3.7404","5.2024","0.0","2.3453","0.0","0.0","0.0","0.0","1.5782","0.0","2.3196","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9986","4.8492","0.0","0.0","0.0","0.0","6.8169","1.9978","0.0","0.0","0.0","5.7196","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.4984","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.6978","0.0","0.0","0.0","3.9042","2.5826","0.0","0.0","0.0","2.5826","0.0","5.2024","0.0","4.6411","10.3582","3.9973","1.583","1.9978","3.1674","1.583","0.0","5.4878","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.9772","0.0","2.5826","0.0","2.9975","3.9042","2.9975","1.583","1.583","0.0","0.0","5.1132","2.2905","0.0","1.8815","0.0","0.0","4.8522","1.9978","0.0","0.0","0.0","6.5971","0.7126","1.4096","0.0","0.0","1.583","0.0","0.0","0.0","2.8049","2.8049","0.0","0.0","0.0","0.9986","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.9972","0.0","2.3196","0.0","0.0","1.583","0.0","0.3098","0.0","0.0","5.0902","0.0","0.0","1.583","0.0","0.0","6.3033","3.3193","0.0","0.0","0.0","8.1423","1.0826","0.0","1.6021","0.0","0.0","3.1512","0.0","0.0","0.0","0.0","0.0","0.9986","0.0","0.9986","2.7736","4.7494","8.611","0.0","1.0893","0.0","0.0","0.0","0.0","6.5898","1.1811","4.8949","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0848","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.1671","0.0","0.0","0.0","0.0","0.0","0.0","0.9986","0.9986","1.583","1.583","0.9986","0.0","0.0","2.005","3.5247","0.0","2.8049","0.9986","8.756","0.9986","2.3196","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9986","0.0","0.0","0.0","0.0","0.0","0.0","0.9986","0.9986","0.9986","0.0","0.0","0.0","0.9986","2.5826","2.5826","0.9986","2.3196","0.0","4.5158","4.8046","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9986","0.0","0.0","0.0","0.0","0.9986","0.0","0.0","0.0","0.0","0.9986","0.0","0.0","1.3712","0.0","0.0","0.0","0.0","0.0","0.7978","0.0","0.0","0.0","0.9986","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.9975","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.8798","0.0","2.5826","0.0","0.0","0.0","0.0","3.3193","2.3196","0.0","5.8976","0.0","0.0","2.3196","0.0","0.0","0.0","0.0","0.0","6.0376","0.0","2.3196","3.6978","1.9978","0.0","0.0","0.0","6.6554","0.0","0.0","0.0","0.0","0.0","1.583","0.0","2.8049","1.583","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9125","0.0","2.8049","0.0","1.5926","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9986","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9986","0.9986","0.0","0.0","0.0","0.0","0.0","1.6116","3.6343","6.953","0.0","1.583","2.0014","0.0","0.9986","0.0","0.0","0.0","6.0846","0.0","0.0","6.9566","4.12","0.0","4.4168","0.0","0.0","7.7026","0.0","1.583","0.0","0.0","0.0","0.0","0.0","0.0","0.9986","0.0"
